NRET,NREP,BIPA,BIPB,BRLN_TRUE,AVG_BRLN_MAP_GT,STD_BRLN_MAP_GT,NREPL_EGTT_MAP_GT,AVG_AERR_MAP_GT,STD_AERR_MAP_GT,AVG_PERR_MAP_GT,STD_PERR_MAP_GT,AVG_BRLN_MLE_GT,STD_BRLN_MLE_GT,NREPL_EGTT_MLE_GT,AVG_AERR_MLE_GT,STD_AERR_MLE_GT,AVG_PERR_MLE_GT,STD_PERR_MLE_GT,AVG_BRLN_MLE_RI,STD_BRLN_MLE_RI,NREPL_EGTT_MLE_RI,AVG_AERR_MLE_RI,STD_AERR_MLE_RI,AVG_PERR_MLE_RI,STD_PERR_MLE_RI,AVG_Q1,AVG_Q2,AVG_Q3,AVG_EN,AVG_PP,STD_Q1,STD_Q2,STD_Q3,STD_EN,STD_PP
10000,25,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.0482998,0.018143212326377046,8,0.014697439999999999,0.011698335215166302,27.643914458216564,22.003000385890314,0.04918936,0.018185408891482204,9,0.014411319999999998,0.011783232679430548,27.105761092406944,22.162681135724316,0.047918,0.017316586917750273,7,0.01425748,0.011141833221225311,26.816408674553763,20.95629473399912,0.3652282,0.31483543999999997,0.31993651999999995,646.33958332,0.82195948,0.011494451322268498,0.015188384238173598,0.01357569286664957,15.314706853155846,0.1404762338530244
50000,25,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.05661964,0.012168585741588873,15,0.010944719999999998,0.006341001974577835,20.58555118776685,11.926574707201526,0.056803479999999996,0.012174557966907874,15,0.010986559999999996,0.006382738271807798,20.66424661914345,12.005075087568978,0.055243400000000005,0.011563463799398517,15,0.01016832,0.00588476001019583,19.125246863656027,11.06844473112237,0.37010028000000006,0.3149598,0.31494008,3195.54458332,0.9987606,0.007674814330105975,0.007531108396511097,0.006564578304323901,49.17225416983785,0.00304914574266302
100000,25,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.056340640000000004,0.009562486303801956,15,0.007986040000000002,0.006142987895023071,15.020670716798016,11.554136767210998,0.056432640000000006,0.00956492233059945,15,0.00800628,0.00616859987044062,15.058739443639851,11.602309459703614,0.054914559999999994,0.009067981001656322,14,0.0074121199999999995,0.005508422869170449,13.941204130381628,10.36060501659008,0.36988440000000006,0.31484188,0.31527372,6376.604444480001,0.99999848,0.00601656889597385,0.00549891477526248,0.00598657149640761,54.7779807865528,5.899966101590457e-06
10,23,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,,,0,,,,,,,23,,,,,,,23,,,,,1.0,0.0,0.0,2.271428565217392,0.8332371304347825,0.0,0.0,0.0,1.2225317163548914,0.14346330803722246
50,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,,,0,,,,,,,25,,,,,,,25,,,,,1.0,0.0,0.0,11.352190519999999,0.9997915599999999,0.0,0.0,0.0,2.653362255583208,0.0007795486940531507
100,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,2.229685,0.16314699999999993,0,1.9377450000000005,0.16314699999999993,46.49736168333962,3.914810806660217,3.2627865000000003,0.4695784999999999,23,0.9046435000000002,0.4695784999999999,21.707467192010427,11.267819735424467,2.367753,0.34311500000000006,23,1.7996770000000004,0.34311500000000006,43.184336629529476,8.233251668294372,0.99772908,0.00227092,0.0,24.608857120000003,1.0,0.008465564987264576,0.008465564987264583,0.0,3.3231522469733745,0.0
500,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,4.0504302222222215,0.21514663767805628,19,0.2298933333333335,0.08441610624229914,5.51642939013573,2.025615457063445,5.297185777777777,0.7426366020492686,25,1.1297557777777771,0.7426366020492686,27.109172266307457,17.820013822650136,3.932596222222222,0.6000963325633232,19,0.6086602222222223,0.21164887296115786,14.605169666250475,5.078642543753773,0.9985030399999999,0.00103708,0.00045988,130.09280948,1.0,0.0024014720732084384,0.002024459946158481,0.001246121834171924,7.725112133064684,0.0
1000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,4.568845263157894,0.30631382638241456,22,0.45096968421052597,0.22713149859104964,10.821289960731818,5.45015749733168,5.463060315789474,0.6482829170167875,24,1.298332736842105,0.6428536070775484,31.15427822044054,15.425660588841284,4.064111631578948,0.5198952299734824,16,0.4357856315789473,0.30175589258820856,10.456939446588121,7.240814904826441,0.9973291999999999,0.00119448,0.0014762800000000002,262.0565714,1.0,0.0026351266838617066,0.0015859519569015954,0.0017792466387772101,12.077108907604492,0.0
5000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,5.37066824,0.2385727644883682,25,1.2032382399999997,0.23857276448836823,28.872428331129722,5.724697583123607,5.65690252,0.31278721887048017,25,1.4894725199999996,0.31278721887048017,35.74079276676512,7.505518241949598,4.2161297200000005,0.2534728210813175,16,0.21485195999999993,0.1430341534010615,5.155502551932483,3.432190904251817,0.9975532800000001,0.0012328,0.00121384,1337.76749216,1.0,0.0007877707544711187,0.00040501249363445574,0.0006363081442194497,32.05906575522793,0.0
10000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,5.47020216,0.24983472539239693,25,1.3027721599999995,0.24983472539239693,31.260804860549534,5.994935137300372,5.61791928,0.2912381271335909,25,1.45048928,0.2912381271335909,34.80536637687974,6.988434769956325,4.184347959999999,0.23654368759186623,12,0.20236308000000006,0.1236459354893382,4.855824332982198,2.966958904872744,0.9974803600000002,0.00123492,0.0012848800000000002,2683.5185079599996,1.0,0.0006685980484566144,0.0004290780740145085,0.0004603498947539795,49.7535288243619,0.0
50000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,5.56333772,0.1196485653047357,25,1.3959077199999996,0.1196485653047357,33.495648877125696,2.8710395928602446,5.593071999999999,0.12320977526446504,25,1.4256419999999996,0.12320977526446504,34.209140885389786,2.956492976833805,4.16329272,0.0997885718152214,12,0.08311872000000005,0.05537286823238972,1.9944838905512519,1.328705418744639,0.99749896,0.0012041999999999999,0.00129676,13407.04399996,1.0,0.00030149872039530643,0.00024060224437855932,0.00021218450084772926,116.68300210228095,0.0
