NRET,NREP,BIPA,BIPB,BRLN_TRUE,AVG_BRLN_MAP_GT,STD_BRLN_MAP_GT,NREPL_EGTT_MAP_GT,AVG_AERR_MAP_GT,STD_AERR_MAP_GT,AVG_PERR_MAP_GT,STD_PERR_MAP_GT,AVG_BRLN_MLE_GT,STD_BRLN_MLE_GT,NREPL_EGTT_MLE_GT,AVG_AERR_MLE_GT,STD_AERR_MLE_GT,AVG_PERR_MLE_GT,STD_PERR_MLE_GT,AVG_BRLN_MLE_RI,STD_BRLN_MLE_RI,NREPL_EGTT_MLE_RI,AVG_AERR_MLE_RI,STD_AERR_MLE_RI,AVG_PERR_MLE_RI,STD_PERR_MLE_RI,AVG_Q1,AVG_Q2,AVG_Q3,AVG_EN,AVG_PP,STD_Q1,STD_Q2,STD_Q3,STD_EN,STD_PP
10000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonG,TaxonH",0.4,0.47301232,0.06092171478723821,23.0,0.07566647999999998,0.057591996048145425,18.916619999999995,14.397999012036355,0.47927424,0.06154205291426669,24.0,0.08128119999999997,0.05886591484925721,20.320299999999996,14.716478712314302,0.40821304,0.04665109828801891,13.0,0.03633608000000001,0.030388621024218916,9.084020000000002,7.597155256054729,0.586407,0.20398671999999998,0.20960636000000005,226.86198647999998,1.0,0.024923892899785954,0.019362163931792332,0.017102648596939597,14.38824248208381,0.0
50000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonG,TaxonH",0.4,0.47019568,0.028288685124225898,25.0,0.07019567999999998,0.028288685124225898,17.548919999999995,7.072171281056475,0.47143764000000005,0.028343600966539175,25.0,0.07143763999999997,0.028343600966539175,17.85940999999999,7.085900241634794,0.40256512,0.021623080284399823,14.0,0.017183600000000004,0.013373904913674241,4.2959000000000005,3.3434762284185604,0.5837636799999999,0.20830336,0.20793284,1129.66925928,1.0,0.011747671138468259,0.00995998225653038,0.008842127434865437,30.75777591273909,0.0
100000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonG,TaxonH",0.4,0.47225876,0.01913671000413604,25.0,0.07225875999999998,0.01913671000413604,18.064689999999995,4.78417750103401,0.47288432,0.019153182803325404,25.0,0.07288431999999999,0.0191531828033254,18.221079999999997,4.788295700831351,0.40372024,0.014635534888154925,14.0,0.012560719999999996,0.008382564058902258,3.140179999999999,2.095641014725565,0.5844556,0.20822004,0.20732428,2248.28407404,1.0,0.00798221630877039,0.00814045695759151,0.0068516808654227315,44.43930265604262,0.0
10,14,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,,,0.0,,,,,,,14.0,,,,,,,14.0,,,,,1.0,0.0,0.0,1.4285714285714286,0.7523812857142858,0.0,0.0,0.0,0.4948716593053935,0.09897433186107868
50,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,4.091917479999999,0.9409823199999999,0.0,0.0,0.0,1.7491667644804167,0.10222780009321143
100,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,1.662548,0.0,0.0,1.9374520000000002,0.0,53.81811111111111,0.0,2.86537,0.0,24.0,0.7346300000000001,0.0,20.40638888888889,0.0,2.076188,0.0,24.0,1.523812,0.0,42.32811111111111,0.0,0.9984810000000001,0.0,0.0015190000000000002,8.35597728,0.9945199199999999,0.007441549838575291,0.0,0.007441549838575296,2.845327529766758,0.016297640133270834
500,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,2.995089111111111,0.21981263327481856,0.0,0.6049108888888889,0.21981263327481856,16.80308024691358,6.1059064798560705,4.341415777777778,0.6514210214983475,24.0,0.7586897777777778,0.6312182854475017,21.07471604938272,17.533841262430602,3.1806827777777777,0.5054629320695979,19.0,0.5977849999999999,0.2719794152570294,16.605138888888884,7.554983757139705,0.99625532,0.00114564,0.0025990400000000004,39.98625,1.0,0.005947363239083348,0.003979005191049642,0.004341047555417932,6.613670028811537,0.0
1000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,3.5458587500000003,0.2670711657545996,20.0,0.2186097499999999,0.1626900726351208,6.072493055555552,4.519168684308911,4.6971655000000005,0.7107715886855518,24.0,1.1097533333333334,0.6909529107170682,30.826481481481476,19.19313640880745,3.4579304166666667,0.5558437185944533,17.0,0.45597458333333324,0.34818556168142545,12.665960648148149,9.671821157817373,0.99628448,0.0012848,0.00243072,79.325625,1.0,0.00535760260653961,0.0033387252417651867,0.004498304102836978,7.581532970811377,0.0
5000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,4.61379848,0.3562681321445542,25.0,1.0137984799999997,0.3562681321445542,28.16106888888888,9.896337004015393,5.20575692,0.7037785893039895,25.0,1.6057569199999997,0.7037785893039895,44.60435888888888,19.549405258444157,3.85880972,0.5671629652683975,14.0,0.4571616399999999,0.4238626372435182,12.69893444444444,11.773962145653282,0.9955283199999999,0.00203988,0.00243172,389.21,1.0,0.0024495818372938646,0.001615181161851512,0.0018481876857072714,17.898598430638362,0.0
10000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,4.67884512,0.23763933816240432,25.0,1.07884512,0.23763933816240432,29.96792,6.601092726733453,4.91941704,0.29995698852435226,25.0,1.3194170399999998,0.29995698852435226,36.65047333333333,8.332138570120895,3.625805159999999,0.2370334426593311,11.0,0.20034723999999998,0.12927390551051826,5.56520111111111,3.5909418197366185,0.9949128,0.00240112,0.0026862,776.285625,1.0,0.001481518329282523,0.001185937277262166,0.0014671955834175618,24.654319680458638,0.0
50000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,4.91366648,0.1143448369598278,25.0,1.31366648,0.1143448369598278,36.49073555555556,3.1762454711063275,4.96817476,0.12063998537144477,25.0,1.36817476,0.12063998537144477,38.00485444444445,3.3511107047623545,3.6631571199999997,0.09545003122485399,19.0,0.09076135999999999,0.06972736764334643,2.5211488888888884,1.9368713234262895,0.9953289599999999,0.0021430000000000004,0.002528,3856.49578124,1.0,0.0005607965392189963,0.0005313191884357275,0.0005076630378508958,46.45903619848038,0.0
100000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL","TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",3.6,4.92483528,0.12451982483011123,25.0,1.3248352799999998,0.12451982483011123,36.800979999999996,3.458884023058645,4.952018839999999,0.12801809953898874,25.0,1.3520188400000002,0.1280180995389887,37.55607888888889,3.556058320527464,3.6504105599999996,0.101217742127783,17.0,0.09335703999999989,0.0638021861960732,2.5932511111111087,1.772282949890922,0.9952486800000001,0.0022458,0.00250548,7726.46630204,1.0,0.0006060531805047816,0.00045092598062209717,0.0004437068509725763,53.383435251973076,0.0
10,18,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,,,0.0,,,,,,,17.0,,,,,,,17.0,,,,,,,,1.7361111111111112,0.7642294444444444,,,,1.0490479222656497,0.16658808376125497
50,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,6.18190476,0.99116528,0.0,0.0,0.0,1.7253988991116755,0.02589696182106311
100,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,12.46,0.99993096,0.0,0.0,0.0,3.273133055651725,0.00016654500412800364
500,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,3.22552,0.0,0.0,2.77448,0.0,46.24133333333334,0.0,3.905334,0.0,24.0,2.094666,0.0,34.9111,0.0,2.84088,0.0,24.0,3.15912,0.0,52.652,0.0,0.9994630800000001,0.00053692,0.0,63.11,1.0,0.0026303600653902804,0.0026303600653902882,0.0,7.571684092723363,0.0
1000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,3.8196905,0.09399749999999973,0.0,2.1803095,0.09399749999999973,36.33849166666667,1.5666249999999948,4.505467,0.09469100000000008,23.0,1.4945329999999997,0.09469100000000008,24.90888333333333,1.5781833333333353,3.3004845,0.0734824999999999,23.0,2.6995155,0.0734824999999999,44.991924999999995,1.2247083333333286,0.9994081199999999,0.00059188,0.0,125.97,1.0,0.0020168625202526733,0.002016862520252682,0.0,9.86441077814585,0.0
5000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,5.348089999999999,0.0298718595872438,18.0,0.6519100000000003,0.0298718595872438,10.86516666666667,0.49786432645406303,6.039649600000001,0.029919456797208054,24.0,0.043563999999999936,0.023862996023131657,0.7260666666666656,0.39771660038552764,4.527178999999999,0.024561656466940578,20.0,1.472821,0.024561656466940578,24.547016666666664,0.4093609411156753,0.9996822000000001,0.0002546,6.32e-05,631.78,1.0,0.0006359613195784858,0.0005837520706601391,0.0003096155034877938,21.556010762662,0.0
10000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,6.003031666666667,0.13060603105012666,24.0,0.08388099999999997,0.10015540019611742,1.398016666666666,1.6692566699352902,6.663426222222222,0.22064846394851592,25.0,0.6634262222222223,0.22064846394851592,11.057103703703705,3.6774743991419325,5.044510555555555,0.18301179035734963,16.0,0.9554894444444445,0.18301179035734963,15.924824074074074,3.050196505955827,0.99968456,0.0001898,0.00012564,1262.86,1.0,0.0004467852352081569,0.0003377622832703498,0.00028795609109723654,35.30864483380805,0.0
50000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,7.3710485,0.33163780098457774,25.0,1.3710485000000001,0.3316378009845777,22.85080833333333,5.527296683076296,7.89503,0.5421700108637512,25.0,1.8950299999999998,0.5421700108637512,31.583833333333335,9.036166847729186,6.09076640909091,0.46560673991584345,14.0,0.4032442272727273,0.24984449252592944,6.720737121212121,4.164074875432157,0.99974748,0.00013944,0.00011307999999999998,6369.76,1.0,0.00017317716246665287,0.00015389453011722024,0.0001296943853834853,79.26759993843639,0.0
100000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonU,TaxonV",6.0,7.688507560000001,0.4762494103919145,25.0,1.68850756,0.4762494103919145,28.141792666666664,7.937490173198575,8.068972200000001,0.7660684462930448,25.0,2.0689722,0.7660684462930448,34.48287,12.767807438217414,6.242480999999999,0.6655198324812869,12.0,0.49364124,0.5079685117782227,8.227353999999998,8.466141862970378,0.9997404800000002,0.00014828,0.00011136,12757.003999999999,1.0,0.00013844626972219949,0.00010063300452634812,8.735943223258721e-05,101.01076865364409,0.0
10,22,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,,,0.0,,,,,,,22.0,,,,,,,22.0,,,,,1.0,0.0,0.0,1.2727272727272727,0.7212124545454546,0.0,0.0,0.0,0.44536177141512334,0.08907235428302462
50,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,3.7716666799999996,0.9395452400000001,0.0,0.0,0.0,1.5357372925225385,0.08814339114069983
100,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,8.16333332,0.99443736,0.0,0.0,0.0,2.567242352304647,0.022100750225962907
500,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,44.495555599999996,1.0,0.0,0.0,0.0,7.009793366948039,0.0
1000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,3.6660272,0.1567635059768695,10.0,0.4339727999999997,0.1567635059768695,10.584702439024385,3.8235001457773055,4.9462128000000005,0.4461957609701821,25.0,0.8462128000000005,0.4461957609701821,20.639336585365868,10.882823438297125,3.6487384,0.35007197261626083,20.0,0.4512615999999995,0.35007197261626083,11.006380487804869,8.538340795518558,0.9989423199999998,0.00033108,0.0007266,86.4122222,1.0,0.0024439566889779365,0.0011256674436084576,0.002277481626709643,8.323062961956461,0.0
5000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,5.08651209090909,0.2532331062836821,25.0,0.9865120909090913,0.2532331062836821,24.061270509977838,6.176417226431272,5.974713681818181,0.5701256573307795,25.0,1.8747136818181822,0.5701256573307794,45.72472394678494,13.905503837336086,4.478044181818181,0.46649201195057377,21.0,0.49104572727272733,0.34555215864970534,11.976725055432377,8.42810143048062,0.9982480399999999,0.0009735599999999999,0.0007783600000000001,440.29583327999995,1.0,0.0012613458678728832,0.0009398748886952987,0.000972097438737496,19.45353721585339,0.0
10000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,5.347502079999999,0.37441451764245676,25.0,1.24750208,0.37441451764245676,30.42688000000001,9.13206140591358,5.87883688,0.7073335224901657,25.0,1.7788368800000007,0.7073335224901658,43.38626536585368,17.25203713390648,4.4015347600000005,0.5853099035868284,17.0,0.4546394800000002,0.4762497642523404,11.088767804878055,11.61584790859367,0.9977509999999999,0.00099788,0.0012512,877.3616666399998,1.0,0.001135429504636923,0.0008769390546668566,0.0010659747839419093,27.036061383351495,0.0
50000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,5.584204520000001,0.24245362646198873,25.0,1.4842045200000005,0.24245362646198876,36.20011024390245,5.913503084438749,5.68296844,0.26783484912566247,25.0,1.5829684400000001,0.26783484912566247,38.60898634146343,6.532557295747866,4.2369144400000005,0.2175675609008071,18.0,0.20721916000000018,0.15212306585700422,5.05412585365854,3.7103186794391276,0.99764992,0.00124248,0.00110756,4376.280833399999,1.0,0.0006153933324305691,0.00039504633854777084,0.0003864668762002767,68.76166546691127,0.0
100000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonM,TaxonN,TaxonO,TaxonP",4.1,5.6207066,0.21232472649015716,25.0,1.5207066000000002,0.21232472649015716,37.09040487804879,5.178651865613589,5.6703455599999995,0.22316949036838873,25.0,1.5703455600000005,0.22316949036838868,38.30111121951221,5.443158301668019,4.2263787200000005,0.18109823258342853,19.0,0.1809756000000001,0.12655426866889957,4.414039024390246,3.0866894797292583,0.99764468,0.00111136,0.00124396,8738.56333336,1.0,0.0005227080806721994,0.00023379305036719974,0.00039629387883236347,86.72080078673201,0.0
10,24,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,24.0,,,,,,,24.0,,,,,1.0,0.0,0.0,2.90625,0.9106776666666666,0.0,0.0,0.0,1.0868832063136622,0.09073746707106287
50,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,12.614714279999998,0.99991444,0.0,0.0,0.0,2.9033791552020967,0.0003560904469372871
100,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,25.01,1.0,0.0,0.0,0.0,3.9990498871606994,0.0
500,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,124.90416668,1.0,0.0,0.0,0.0,8.348902132835592,0.0
1000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,251.29750000000004,1.0,0.0,0.0,0.0,14.630570499319415,0.0
5000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,0.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,1248.25250004,1.0,0.0,0.0,0.0,24.018503652064684,0.0
10000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,25.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,2494.72416664,1.0,0.0,0.0,0.0,42.82731206417829,0.0
50000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,,,25.0,,,,,,,25.0,,,,,,,25.0,,,,,1.0,0.0,0.0,12493.67416664,1.0,0.0,0.0,0.0,100.6366633828546,0.0
100000,25,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonI,TaxonJ,TaxonK,TaxonL,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT","TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ",7.0,9.034005,0.0,25.0,2.0340050000000005,0.0,29.057214285714295,0.0,9.727112,0.0,25.0,2.727112,0.0,38.95874285714286,0.0,7.687461999999999,0.0,25.0,0.6874619999999991,0.0,9.820885714285701,0.0,0.9999984000000001,0.0,1.6000000000000001e-06,25016.965,1.0,7.838367176892252e-06,0.0,7.83836717690617e-06,151.58655265390126,0.0
10,1,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonI,TaxonJ,TaxonK,TaxonL",0.9,,,0.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,0.0,0.0,1.0,0.666667,0.0,0.0,0.0,0.0,0.0
50,17,"TaxonA,TaxonB,TaxonC,TaxonD,TaxonE,TaxonF,TaxonG,TaxonH,TaxonM,TaxonN,TaxonO,TaxonP,TaxonQ,TaxonR,TaxonS,TaxonT,TaxonU,TaxonV,TaxonW,TaxonX,TaxonY,TaxonZ","TaxonI,TaxonJ,TaxonK,TaxonL",0.9,0.1269935,0.056959908867992404,0.0,0.7730065,0.05695990886799241,85.88961111111112,6.32887876311027,0.635619,0.060850076388612714,13.0,0.264381,0.060850076388612714,29.37566666666666,6.761119598734744,0.5249785,0.04465677400742248,13.0,0.3750215,0.04465677400742248,41.66905555555555,4.961863778602497,0.9167695882352942,0.02413270588235294,0.05909770588235294,1.1645658235294118,0.6117623529411764,0.1504146214685804,0.0793827101613478,0.12802647611277393,0.6852797986111208,0.12447147731009617
